capital,faixa_remuneracao_media_sm,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,sexo,ano
goiania___go,"02:1,01_a_1,50",2,1.327,23.942,13.762,14.922,7.392,3.849,295,M,2006
goiania___go,"03:1,51_a_2,00",0,71,9.102,9.355,12.824,7.212,4.293,290,M,2006
goiania___go,"04:2,01_a_3,00",0,12,5.231,7.866,12.251,7.875,4.440,308,M,2006
goiania___go,"05:3,01_a_4,00",0,1,1.773,3.480,6.342,4.483,2.568,164,M,2006
goiania___go,"06:4,01_a_5,00",0,0,941,2.768,6.766,4.079,2.554,156,M,2006
goiania___go,"07:5,01_a_7,00",0,0,479,2.239,6.753,7.322,3.024,190,M,2006
goiania___go,"08:7,01_a_10,00",0,0,247,1.010,2.455,3.280,2.858,262,M,2006
goiania___go,"09:10,01_a_15,00",0,0,70,412,1.583,2.226,1.800,171,M,2006
goiania___go,"10:15,01_a_20,00",0,0,49,235,993,1.293,873,57,M,2006
goiania___go,"11:mais_de_20,00",0,1,10,117,850,1.816,1.783,236,M,2006
brasilia___df,"00:ate_0,50",7,103,107,73,133,137,99,5,M,2006
brasilia___df,"01:0,51_a_1,00",22,1.596,5.217,1.152,1.293,884,413,22,M,2006
brasilia___df,"02:1,01_a_1,50",2,1.022,33.832,25.037,27.887,11.464,4.873,288,M,2006
brasilia___df,"03:1,51_a_2,00",0,63,13.923,15.378,21.029,10.113,4.681,293,M,2006
brasilia___df,"04:2,01_a_3,00",1,25,36.557,17.484,21.348,10.443,4.987,304,M,2006
brasilia___df,"05:3,01_a_4,00",0,2,12.571,9.754,13.898,7.887,3.901,273,M,2006
brasilia___df,"06:4,01_a_5,00",0,4,2.877,4.248,14.358,7.050,4.019,323,M,2006
brasilia___df,"07:5,01_a_7,00",0,1,6.496,13.050,19.293,11.891,5.369,419,M,2006
brasilia___df,"08:7,01_a_10,00",0,0,1.480,5.153,27.048,17.512,7.469,558,M,2006
brasilia___df,"09:10,01_a_15,00",0,0,2.841,7.239,11.889,15.931,7.776,466,M,2006
brasilia___df,"10:15,01_a_20,00",0,0,240,2.049,9.018,6.180,4.521,262,M,2006
brasilia___df,"11:mais_de_20,00",0,1,244,2.177,11.681,19.731,12.982,799,M,2006
porto_velho___ro,"00:ate_0,50",37,190,57,13,30,36,54,8,F,2012
porto_velho___ro,"01:0,51_a_1,00",22,303,441,309,751,1.152,1.054,101,F,2012
porto_velho___ro,"02:1,01_a_1,50",0,100,5.699,4.144,6.026,3.942,2.664,202,F,2012
porto_velho___ro,"03:1,51_a_2,00",0,13,2.228,2.592,4.853,3.097,2.110,205,F,2012
porto_velho___ro,"04:2,01_a_3,00",0,1,1.154,2.009,4.034,3.057,1.904,94,F,2012
porto_velho___ro,"05:3,01_a_4,00",0,1,449,1.261,3.361,3.958,2.271,92,F,2012
porto_velho___ro,"06:4,01_a_5,00",0,0,206,522,973,784,676,55,F,2012
porto_velho___ro,"07:5,01_a_7,00",0,0,186,570,1.208,941,1.532,111,F,2012
porto_velho___ro,"08:7,01_a_10,00",0,0,37,278,670,744,764,26,F,2012
porto_velho___ro,"09:10,01_a_15,00",0,1,26,118,424,508,637,23,F,2012
porto_velho___ro,"10:15,01_a_20,00",0,0,4,26,160,220,273,4,F,2012
porto_velho___ro,"11:mais_de_20,00",0,0,7,42,162,201,235,8,F,2012
rio_branco___ac,"00:ate_0,50",8,94,52,2,8,7,2,0,F,2012
rio_branco___ac,"01:0,51_a_1,00",1,76,275,193,372,201,63,2,F,2012
rio_branco___ac,"02:1,01_a_1,50",0,52,3.138,2.434,3.935,1.999,860,63,F,2012
rio_branco___ac,"03:1,51_a_2,00",0,2,931,1.171,1.969,1.120,961,156,F,2012
rio_branco___ac,"04:2,01_a_3,00",0,0,374,804,1.530,1.737,2.021,201,F,2012
rio_branco___ac,"05:3,01_a_4,00",0,0,207,550,1.402,1.593,1.097,100,F,2012
rio_branco___ac,"06:4,01_a_5,00",0,0,72,376,1.131,1.868,1.295,59,F,2012
rio_branco___ac,"07:5,01_a_7,00",0,0,42,263,872,1.532,1.040,54,F,2012
rio_branco___ac,"08:7,01_a_10,00",0,0,17,126,522,683,491,27,F,2012
rio_branco___ac,"09:10,01_a_15,00",0,0,5,61,224,385,356,12,F,2012
rio_branco___ac,"10:15,01_a_20,00",0,0,4,20,97,143,135,4,F,2012
rio_branco___ac,"11:mais_de_20,00",0,0,1,8,142,154,139,4,F,2012
manaus___am,"00:ate_0,50",28,937,595,26,42,51,31,1,F,2012
manaus___am,"01:0,51_a_1,00",10,743,1.858,871,1.735,1.076,468,14,F,2012
manaus___am,"02:1,01_a_1,50",0,242,18.427,15.511,24.332,12.832,6.076,326,F,2012
manaus___am,"03:1,51_a_2,00",0,20,5.868,7.338,12.063,6.222,3.168,209,F,2012
manaus___am,"04:2,01_a_3,00",0,4,2.906,5.572,14.822,14.045,9.321,538,F,2012
manaus___am,"05:3,01_a_4,00",0,1,1.033,2.535,5.460,3.948,2.851,241,F,2012
manaus___am,"06:4,01_a_5,00",0,0,563,1.771,3.785,2.670,1.609,72,F,2012
manaus___am,"07:5,01_a_7,00",0,0,394,1.460,3.327,2.527,1.921,134,F,2012
manaus___am,"08:7,01_a_10,00",0,0,93,622,2.845,2.663,2.127,137,F,2012
manaus___am,"09:10,01_a_15,00",0,0,50,384,1.645,1.494,1.418,114,F,2012
manaus___am,"10:15,01_a_20,00",0,0,3,72,475,556,495,27,F,2012
manaus___am,"11:mais_de_20,00",0,0,4,50,333,592,700,44,F,2012
boa_vista___rr,"00:ate_0,50",3,65,35,3,5,2,2,0,F,2012
boa_vista___rr,"01:0,51_a_1,00",2,85,834,811,1.752,984,361,9,F,2012
boa_vista___rr,"02:1,01_a_1,50",0,46,3.106,2.813,4.542,2.406,1.000,63,F,2012
boa_vista___rr,"03:1,51_a_2,00",0,2,633,761,1.262,725,352,21,F,2012
boa_vista___rr,"04:2,01_a_3,00",0,1,431,1.047,2.189,1.139,493,19,F,2012
boa_vista___rr,"05:3,01_a_4,00",0,0,199,439,1.073,695,502,67,F,2012
boa_vista___rr,"06:4,01_a_5,00",0,0,81,280,1.000,735,383,27,F,2012
boa_vista___rr,"07:5,01_a_7,00",0,0,81,342,1.380,1.945,1.899,170,F,2012
boa_vista___rr,"08:7,01_a_10,00",0,0,18,119,468,618,395,18,F,2012
boa_vista___rr,"09:10,01_a_15,00",0,0,4,71,252,271,317,11,F,2012
boa_vista___rr,"10:15,01_a_20,00",0,0,1,30,81,96,93,1,F,2012
boa_vista___rr,"11:mais_de_20,00",0,0,0,9,101,125,88,2,F,2012
belem___pa,"00:ate_0,50",4,294,491,133,205,158,47,1,F,2012
belem___pa,"01:0,51_a_1,00",2,200,1.883,1.386,2.210,1.102,503,14,F,2012
belem___pa,"02:1,01_a_1,50",1,31,10.925,13.197,21.746,11.883,5.807,291,F,2012
belem___pa,"03:1,51_a_2,00",0,1,2.218,3.729,7.117,4.289,3.092,219,F,2012
belem___pa,"04:2,01_a_3,00",0,0,1.287,2.896,6.532,4.742,3.002,292,F,2012
belem___pa,"05:3,01_a_4,00",0,0,518,1.783,4.959,3.636,2.206,141,F,2012
belem___pa,"06:4,01_a_5,00",0,0,249,1.083,3.185,3.034,3.034,198,F,2012
belem___pa,"07:5,01_a_7,00",0,0,165,1.116,4.268,4.643,4.956,290,F,2012
belem___pa,"08:7,01_a_10,00",0,0,76,668,3.154,3.715,3.864,231,F,2012
belem___pa,"09:10,01_a_15,00",0,0,28,333,1.391,1.756,2.571,116,F,2012
belem___pa,"10:15,01_a_20,00",0,0,7,92,433,591,816,42,F,2012
belem___pa,"11:mais_de_20,00",0,0,2,52,472,744,1.099,106,F,2012
macapa___ap,"00:ate_0,50",3,169,136,1,11,4,5,0,F,2012
macapa___ap,"01:0,51_a_1,00",2,60,537,433,669,362,140,5,F,2012
macapa___ap,"02:1,01_a_1,50",0,26,2.620,2.493,3.727,2.070,1.056,47,F,2012
macapa___ap,"03:1,51_a_2,00",0,3,708,1.158,2.241,1.103,421,33,F,2012
macapa___ap,"04:2,01_a_3,00",0,1,282,568,1.234,576,320,40,F,2012
macapa___ap,"05:3,01_a_4,00",0,0,143,412,1.154,630,602,105,F,2012
macapa___ap,"06:4,01_a_5,00",0,0,215,717,2.027,910,371,25,F,2012
macapa___ap,"07:5,01_a_7,00",0,0,107,467,2.093,2.560,2.287,210,F,2012
macapa___ap,"08:7,01_a_10,00",0,0,15,116,1.015,1.902,822,53,F,2012
macapa___ap,"09:10,01_a_15,00",0,0,19,73,270,500,531,31,F,2012
macapa___ap,"10:15,01_a_20,00",0,0,1,12,79,158,162,7,F,2012
macapa___ap,"11:mais_de_20,00",0,0,3,25,94,182,145,6,F,2012
palmas___to,"00:ate_0,50",7,80,38,4,17,12,5,0,F,2012
palmas___to,"01:0,51_a_1,00",8,267,424,308,729,568,380,6,F,2012
palmas___to,"02:1,01_a_1,50",1,108,3.563,2.492,3.995,2.344,1.371,39,F,2012
palmas___to,"03:1,51_a_2,00",0,13,1.281,1.238,1.873,1.162,745,19,F,2012
palmas___to,"04:2,01_a_3,00",0,1,610,1.194,2.760,1.712,1.022,39,F,2012
palmas___to,"05:3,01_a_4,00",0,1,138,478,987,801,479,19,F,2012
palmas___to,"06:4,01_a_5,00",0,0,195,1.097,2.366,2.373,1.584,37,F,2012
palmas___to,"07:5,01_a_7,00",0,0,90,667,2.545,2.898,1.792,32,F,2012
palmas___to,"08:7,01_a_10,00",0,0,22,250,1.170,842,362,13,F,2012
palmas___to,"09:10,01_a_15,00",0,0,6,87,494,719,423,8,F,2012
palmas___to,"10:15,01_a_20,00",0,0,2,29,236,248,126,7,F,2012
palmas___to,"11:mais_de_20,00",0,0,3,17,179,346,246,19,F,2012
sao_luiz___ma,"00:ate_0,50",0,26,100,47,64,44,20,2,F,2012
sao_luiz___ma,"01:0,51_a_1,00",1,139,1.477,1.021,1.872,1.556,979,141,F,2012
sao_luiz___ma,"02:1,01_a_1,50",1,29,10.910,11.294,17.373,10.858,6.018,373,F,2012
sao_luiz___ma,"03:1,51_a_2,00",0,4,1.878,2.983,5.362,3.888,3.753,371,F,2012
sao_luiz___ma,"04:2,01_a_3,00",0,1,1.102,2.565,4.729,3.732,4.766,534,F,2012
sao_luiz___ma,"05:3,01_a_4,00",0,0,433,1.674,5.164,5.764,5.616,303,F,2012
sao_luiz___ma,"06:4,01_a_5,00",0,1,173,831,1.844,2.398,2.459,309,F,2012
sao_luiz___ma,"07:5,01_a_7,00",0,0,112,724,1.910,1.952,3.161,308,F,2012
sao_luiz___ma,"08:7,01_a_10,00",0,0,46,366,1.053,1.298,2.083,158,F,2012
sao_luiz___ma,"09:10,01_a_15,00",0,0,16,160,687,759,1.222,89,F,2012
sao_luiz___ma,"10:15,01_a_20,00",0,0,3,41,295,276,302,21,F,2012
sao_luiz___ma,"11:mais_de_20,00",0,0,16,51,282,395,380,39,F,2012
terezina___pi,"00:ate_0,50",11,105,106,59,96,61,40,1,F,2012
terezina___pi,"01:0,51_a_1,00",5,253,740,705,1.224,694,328,8,F,2012
terezina___pi,"02:1,01_a_1,50",2,63,8.410,10.395,16.602,10.258,5.238,356,F,2012
terezina___pi,"03:1,51_a_2,00",0,5,1.039,2.281,4.373,3.523,2.783,199,F,2012
terezina___pi,"04:2,01_a_3,00",0,0,609,1.830,3.434,3.221,3.607,312,F,2012
terezina___pi,"05:3,01_a_4,00",0,2,164,824,3.436,4.805,4.320,201,F,2012
terezina___pi,"06:4,01_a_5,00",0,0,98,393,960,1.247,1.222,49,F,2012
terezina___pi,"07:5,01_a_7,00",0,0,58,469,1.052,1.149,1.431,90,F,2012
terezina___pi,"08:7,01_a_10,00",0,0,33,236,847,908,1.103,58,F,2012
terezina___pi,"09:10,01_a_15,00",0,0,9,109,453,606,1.062,80,F,2012
terezina___pi,"10:15,01_a_20,00",0,0,0,15,154,210,308,29,F,2012
terezina___pi,"11:mais_de_20,00",0,0,0,11,155,234,267,21,F,2012
fortaleza___ce,"00:ate_0,50",2,295,1.061,246,379,255,113,7,F,2012
fortaleza___ce,"01:0,51_a_1,00",2,715,8.248,3.644,5.034,3.165,1.425,83,F,2012
fortaleza___ce,"02:1,01_a_1,50",1,222,35.948,33.101,49.780,33.486,19.631,2.601,F,2012
fortaleza___ce,"03:1,51_a_2,00",0,3,4.269,6.351,10.195,6.681,5.551,908,F,2012
fortaleza___ce,"04:2,01_a_3,00",0,2,2.691,5.796,9.460,7.167,7.543,1.234,F,2012
fortaleza___ce,"05:3,01_a_4,00",0,2,941,3.318,5.786,3.865,4.495,657,F,2012
fortaleza___ce,"06:4,01_a_5,00",0,1,367,1.631,3.589,2.597,2.723,336,F,2012
fortaleza___ce,"07:5,01_a_7,00",0,0,158,1.140,3.709,5.005,7.791,734,F,2012
fortaleza___ce,"08:7,01_a_10,00",0,0,57,507,2.488,2.836,3.611,300,F,2012
fortaleza___ce,"09:10,01_a_15,00",0,0,21,326,1.869,1.835,2.761,225,F,2012
fortaleza___ce,"10:15,01_a_20,00",0,0,1,62,641,899,1.402,127,F,2012
fortaleza___ce,"11:mais_de_20,00",0,0,2,37,400,1.006,1.513,135,F,2012
natal___rn,"00:ate_0,50",0,168,533,74,98,111,128,23,F,2012
natal___rn,"01:0,51_a_1,00",2,364,1.657,980,1.681,1.308,954,75,F,2012
natal___rn,"02:1,01_a_1,50",0,131,12.489,11.851,17.137,11.013,6.323,424,F,2012
natal___rn,"03:1,51_a_2,00",0,2,1.481,2.813,4.612,3.917,3.400,300,F,2012
natal___rn,"04:2,01_a_3,00",0,1,814,2.154,4.911,5.298,4.287,335,F,2012
natal___rn,"05:3,01_a_4,00",0,0,281,951,2.176,5.001,4.992,292,F,2012
natal___rn,"06:4,01_a_5,00",0,0,125,611,1.073,1.577,2.432,166,F,2012
natal___rn,"07:5,01_a_7,00",0,0,84,587,1.354,1.344,2.181,166,F,2012
natal___rn,"08:7,01_a_10,00",0,0,48,324,1.027,1.013,1.422,81,F,2012
natal___rn,"09:10,01_a_15,00",0,0,16,148,807,903,1.236,78,F,2012
natal___rn,"10:15,01_a_20,00",0,0,4,34,403,526,727,28,F,2012
natal___rn,"11:mais_de_20,00",0,0,2,14,334,541,591,46,F,2012
joao_pessoa___pb,"00:ate_0,50",1,32,95,43,96,88,121,9,F,2012
joao_pessoa___pb,"01:0,51_a_1,00",4,104,1.950,2.195,4.992,4.673,3.244,219,F,2012
joao_pessoa___pb,"02:1,01_a_1,50",1,59,8.253,8.931,14.679,10.632,6.866,310,F,2012
joao_pessoa___pb,"03:1,51_a_2,00",0,2,1.126,2.436,4.456,3.550,2.969,192,F,2012
joao_pessoa___pb,"04:2,01_a_3,00",0,1,650,2.039,3.794,4.543,5.492,376,F,2012
joao_pessoa___pb,"05:3,01_a_4,00",0,1,134,755,1.695,2.053,2.708,191,F,2012
joao_pessoa___pb,"06:4,01_a_5,00",0,1,63,404,808,809,1.256,126,F,2012
joao_pessoa___pb,"07:5,01_a_7,00",0,0,47,343,1.072,1.216,1.816,156,F,2012
joao_pessoa___pb,"08:7,01_a_10,00",0,0,16,224,826,854,1.092,83,F,2012
joao_pessoa___pb,"09:10,01_a_15,00",0,0,9,89,577,657,1.342,118,F,2012
joao_pessoa___pb,"10:15,01_a_20,00",0,0,0,21,190,369,515,43,F,2012
joao_pessoa___pb,"11:mais_de_20,00",0,0,0,7,159,363,461,37,F,2012
recife___pe,"00:ate_0,50",12,442,1.154,81,152,230,341,35,F,2012
recife___pe,"01:0,51_a_1,00",5,341,4.956,2.370,3.118,1.977,1.415,116,F,2012
recife___pe,"02:1,01_a_1,50",1,195,28.485,23.654,35.825,20.333,9.342,396,F,2012
recife___pe,"03:1,51_a_2,00",0,10,5.373,9.081,17.027,12.224,8.222,564,F,2012
recife___pe,"04:2,01_a_3,00",0,4,2.663,6.118,12.948,9.839,7.476,579,F,2012
recife___pe,"05:3,01_a_4,00",0,0,1.167,3.762,8.025,7.574,6.512,443,F,2012
recife___pe,"06:4,01_a_5,00",0,0,362,1.582,3.703,4.074,4.108,241,F,2012
recife___pe,"07:5,01_a_7,00",0,0,288,1.783,5.135,4.971,5.865,394,F,2012
recife___pe,"08:7,01_a_10,00",0,0,84,1.021,4.028,3.458,3.879,236,F,2012
recife___pe,"09:10,01_a_15,00",0,0,38,395,2.263,2.237,3.103,207,F,2012
recife___pe,"10:15,01_a_20,00",0,0,7,94,713,783,1.093,90,F,2012
recife___pe,"11:mais_de_20,00",0,0,5,59,545,1.088,1.235,111,F,2012
maceio___al,"00:ate_0,50",1,162,214,35,79,52,37,0,F,2012
maceio___al,"01:0,51_a_1,00",9,403,1.091,844,1.522,973,399,10,F,2012
maceio___al,"02:1,01_a_1,50",0,85,8.573,8.702,14.623,8.653,4.135,205,F,2012
maceio___al,"03:1,51_a_2,00",0,3,1.086,2.008,4.201,3.172,2.020,115,F,2012
maceio___al,"04:2,01_a_3,00",0,3,469,1.231,3.803,3.525,2.358,162,F,2012
maceio___al,"05:3,01_a_4,00",0,0,187,791,1.885,1.525,1.177,65,F,2012
maceio___al,"06:4,01_a_5,00",0,0,53,362,1.475,1.457,928,51,F,2012
maceio___al,"07:5,01_a_7,00",0,0,64,313,1.199,2.113,2.157,110,F,2012
maceio___al,"08:7,01_a_10,00",0,0,8,141,779,1.003,1.220,99,F,2012
maceio___al,"09:10,01_a_15,00",0,0,1,58,438,557,782,31,F,2012
maceio___al,"10:15,01_a_20,00",0,0,2,16,101,228,350,21,F,2012
maceio___al,"11:mais_de_20,00",0,0,2,18,133,228,378,38,F,2012
aracaju___se,"00:ate_0,50",5,181,365,121,195,144,82,8,F,2012
aracaju___se,"01:0,51_a_1,00",2,164,1.355,1.179,1.811,1.119,481,38,F,2012
aracaju___se,"02:1,01_a_1,50",0,47,7.627,8.431,12.318,6.555,2.002,55,F,2012
aracaju___se,"03:1,51_a_2,00",0,1,1.078,2.005,3.816,2.631,1.868,108,F,2012
aracaju___se,"04:2,01_a_3,00",0,0,508,1.431,2.969,2.743,2.394,151,F,2012
aracaju___se,"05:3,01_a_4,00",0,1,234,1.137,2.017,1.604,1.412,84,F,2012
aracaju___se,"06:4,01_a_5,00",0,0,134,620,1.719,1.336,851,38,F,2012
aracaju___se,"07:5,01_a_7,00",0,0,63,623,2.124,2.717,1.788,86,F,2012
aracaju___se,"08:7,01_a_10,00",0,0,23,226,794,2.028,1.768,67,F,2012
aracaju___se,"09:10,01_a_15,00",0,0,19,103,549,676,944,44,F,2012
aracaju___se,"10:15,01_a_20,00",0,0,3,33,252,338,351,13,F,2012
aracaju___se,"11:mais_de_20,00",0,0,1,8,223,352,405,27,F,2012
salvador___ba,"00:ate_0,50",26,578,1.023,93,177,131,73,3,F,2012
salvador___ba,"01:0,51_a_1,00",10,695,6.973,3.815,5.237,2.996,1.439,89,F,2012
salvador___ba,"02:1,01_a_1,50",2,114,25.138,28.636,43.275,23.641,12.535,966,F,2012
salvador___ba,"03:1,51_a_2,00",0,7,4.175,8.214,15.581,8.974,5.739,458,F,2012
salvador___ba,"04:2,01_a_3,00",0,2,2.128,6.306,13.336,10.150,8.338,777,F,2012
salvador___ba,"05:3,01_a_4,00",0,0,803,3.576,9.295,7.138,6.461,504,F,2012
salvador___ba,"06:4,01_a_5,00",0,0,437,2.459,7.908,6.504,5.614,406,F,2012
salvador___ba,"07:5,01_a_7,00",0,0,213,2.125,8.642,10.017,10.371,667,F,2012
salvador___ba,"08:7,01_a_10,00",0,0,102,1.054,5.235,6.347,6.473,424,F,2012
salvador___ba,"09:10,01_a_15,00",0,0,21,405,2.265,2.605,3.689,285,F,2012
salvador___ba,"10:15,01_a_20,00",0,0,8,94,794,1.211,1.429,96,F,2012
salvador___ba,"11:mais_de_20,00",0,0,8,52,656,1.350,1.895,157,F,2012
belo_horizonte___mg,"00:ate_0,50",14,1.189,815,231,680,794,725,55,F,2012
belo_horizonte___mg,"01:0,51_a_1,00",41,4.467,8.327,3.533,5.994,4.536,3.319,186,F,2012
belo_horizonte___mg,"02:1,01_a_1,50",3,2.231,57.184,36.495,59.484,45.935,36.898,1.458,F,2012
belo_horizonte___mg,"03:1,51_a_2,00",4,92,15.469,16.761,26.406,16.451,10.499,616,F,2012
belo_horizonte___mg,"04:2,01_a_3,00",0,12,8.205,14.950,34.177,30.815,23.578,1.312,F,2012
belo_horizonte___mg,"05:3,01_a_4,00",0,1,3.091,8.602,17.372,14.164,10.902,465,F,2012
belo_horizonte___mg,"06:4,01_a_5,00",0,1,1.190,4.794,11.730,10.758,7.357,331,F,2012
belo_horizonte___mg,"07:5,01_a_7,00",0,0,597,4.138,12.130,13.392,9.938,464,F,2012
belo_horizonte___mg,"08:7,01_a_10,00",0,0,222,2.209,7.410,6.789,5.031,254,F,2012
belo_horizonte___mg,"09:10,01_a_15,00",0,0,39,852,4.413,5.247,5.060,236,F,2012
belo_horizonte___mg,"10:15,01_a_20,00",0,0,6,179,1.835,2.680,2.591,138,F,2012
belo_horizonte___mg,"11:mais_de_20,00",0,0,11,65,1.197,3.238,3.797,169,F,2012
vitoria___es,"00:ate_0,50",39,943,199,55,99,79,73,4,F,2012
vitoria___es,"01:0,51_a_1,00",7,347,849,355,583,424,260,12,F,2012
vitoria___es,"02:1,01_a_1,50",2,138,8.451,6.309,9.971,6.933,4.118,156,F,2012
vitoria___es,"03:1,51_a_2,00",0,11,2.641,3.200,4.976,3.084,2.058,95,F,2012
vitoria___es,"04:2,01_a_3,00",1,6,1.623,2.734,4.151,2.760,2.184,126,F,2012
vitoria___es,"05:3,01_a_4,00",0,0,626,1.859,3.771,3.297,1.773,59,F,2012
vitoria___es,"06:4,01_a_5,00",0,0,301,1.285,2.295,2.306,1.397,62,F,2012
vitoria___es,"07:5,01_a_7,00",0,0,148,1.045,2.447,2.617,2.042,71,F,2012
vitoria___es,"08:7,01_a_10,00",0,0,49,566,1.864,1.870,1.515,54,F,2012
vitoria___es,"09:10,01_a_15,00",0,0,10,225,1.103,1.384,1.522,43,F,2012
vitoria___es,"10:15,01_a_20,00",0,0,3,55,309,512,579,21,F,2012
vitoria___es,"11:mais_de_20,00",0,0,0,16,218,438,599,24,F,2012
rio_de_janeiro___rj,"00:ate_0,50",10,463,731,499,823,497,366,28,F,2012
rio_de_janeiro___rj,"01:0,51_a_1,00",30,2.919,9.797,3.824,5.489,3.492,2.487,178,F,2012
rio_de_janeiro___rj,"02:1,01_a_1,50",12,1.658,86.257,64.729,102.563,70.394,46.331,2.705,F,2012
rio_de_janeiro___rj,"03:1,51_a_2,00",2,116,23.740,29.889,53.545,34.721,24.134,1.405,F,2012
rio_de_janeiro___rj,"04:2,01_a_3,00",1,48,13.938,23.971,47.686,33.596,20.902,1.335,F,2012
rio_de_janeiro___rj,"05:3,01_a_4,00",0,12,5.443,12.678,24.036,19.669,13.712,979,F,2012
rio_de_janeiro___rj,"06:4,01_a_5,00",0,3,2.685,8.493,16.868,16.466,13.002,1.116,F,2012
rio_de_janeiro___rj,"07:5,01_a_7,00",0,1,1.798,8.791,21.472,19.259,19.742,1.657,F,2012
rio_de_janeiro___rj,"08:7,01_a_10,00",0,1,725,6.234,16.852,14.169,13.450,980,F,2012
rio_de_janeiro___rj,"09:10,01_a_15,00",0,0,225,3.465,12.814,10.737,11.902,914,F,2012
rio_de_janeiro___rj,"10:15,01_a_20,00",0,1,82,949,4.928,4.945,5.797,479,F,2012
rio_de_janeiro___rj,"11:mais_de_20,00",0,2,76,642,4.829,6.089,7.336,621,F,2012
sao_paulo___sp,"00:ate_0,50",24,645,914,1.049,4.076,8.908,13.123,1.006,F,2012
sao_paulo___sp,"01:0,51_a_1,00",65,11.058,19.219,7.345,11.591,10.501,9.155,569,F,2012
sao_paulo___sp,"02:1,01_a_1,50",13,8.937,154.526,98.534,153.849,104.110,56.375,2.040,F,2012
sao_paulo___sp,"03:1,51_a_2,00",1,1.901,103.089,86.595,129.159,78.890,45.906,2.203,F,2012
sao_paulo___sp,"04:2,01_a_3,00",0,299,57.712,74.226,119.381,75.357,55.234,3.646,F,2012
sao_paulo___sp,"05:3,01_a_4,00",0,51,21.339,43.178,76.830,51.984,33.869,2.056,F,2012
sao_paulo___sp,"06:4,01_a_5,00",0,12,9.806,27.192,55.946,44.557,28.867,1.453,F,2012
sao_paulo___sp,"07:5,01_a_7,00",0,5,7.264,27.697,59.027,55.639,38.293,1.761,F,2012
sao_paulo___sp,"08:7,01_a_10,00",0,1,2.704,18.257,41.380,38.220,28.274,1.294,F,2012
sao_paulo___sp,"09:10,01_a_15,00",0,0,520,8.882,31.446,25.346,21.211,1.117,F,2012
sao_paulo___sp,"10:15,01_a_20,00",0,0,66,1.800,11.650,10.491,8.423,479,F,2012
sao_paulo___sp,"11:mais_de_20,00",0,0,49,994,11.179,11.576,9.704,718,F,2012
curitiba___pr,"00:ate_0,50",1,137,200,155,324,266,208,18,F,2012
curitiba___pr,"01:0,51_a_1,00",50,2.411,2.503,1.331,2.636,2.438,1.728,103,F,2012
curitiba___pr,"02:1,01_a_1,50",1,2.846,31.163,17.335,29.427,24.296,15.193,553,F,2012
curitiba___pr,"03:1,51_a_2,00",0,417,18.020,15.514,25.439,17.890,9.459,328,F,2012
curitiba___pr,"04:2,01_a_3,00",0,63,10.210,14.927,28.329,18.548,9.499,345,F,2012
curitiba___pr,"05:3,01_a_4,00",0,7,3.195,8.092,19.365,17.034,8.669,364,F,2012
curitiba___pr,"06:4,01_a_5,00",0,0,1.357,4.006,8.432,9.701,6.411,350,F,2012
curitiba___pr,"07:5,01_a_7,00",0,0,815,3.729,9.757,9.207,7.717,378,F,2012
curitiba___pr,"08:7,01_a_10,00",0,0,240,1.843,5.563,6.881,6.332,336,F,2012
curitiba___pr,"09:10,01_a_15,00",0,0,84,667,3.257,3.591,3.204,115,F,2012
curitiba___pr,"10:15,01_a_20,00",0,0,15,161,1.048,1.492,1.785,60,F,2012
curitiba___pr,"11:mais_de_20,00",0,0,10,90,931,1.567,1.819,71,F,2012
florianopolis___sc,"00:ate_0,50",5,86,27,32,64,45,40,3,F,2012
florianopolis___sc,"01:0,51_a_1,00",29,608,985,607,1.250,1.075,761,37,F,2012
florianopolis___sc,"02:1,01_a_1,50",2,706,6.702,4.135,6.490,5.139,3.162,104,F,2012
florianopolis___sc,"03:1,51_a_2,00",0,225,6.027,4.691,6.554,3.839,1.905,72,F,2012
florianopolis___sc,"04:2,01_a_3,00",0,30,2.911,4.103,6.144,3.525,1.870,84,F,2012
florianopolis___sc,"05:3,01_a_4,00",0,3,723,2.059,3.640,2.198,1.245,67,F,2012
florianopolis___sc,"06:4,01_a_5,00",0,0,298,1.296,3.651,2.553,1.590,52,F,2012
florianopolis___sc,"07:5,01_a_7,00",0,0,200,1.405,5.137,6.432,4.208,109,F,2012
florianopolis___sc,"08:7,01_a_10,00",0,0,58,672,2.344,3.228,3.104,42,F,2012
florianopolis___sc,"09:10,01_a_15,00",0,0,15,292,1.656,1.839,2.187,51,F,2012
florianopolis___sc,"10:15,01_a_20,00",0,0,3,55,584,748,963,30,F,2012
florianopolis___sc,"11:mais_de_20,00",0,0,0,29,414,733,1.062,47,F,2012
porto_alegre___rs,"00:ate_0,50",15,352,304,144,320,358,335,35,F,2012
porto_alegre___rs,"01:0,51_a_1,00",49,2.041,4.079,1.840,3.201,2.633,2.276,183,F,2012
porto_alegre___rs,"02:1,01_a_1,50",2,1.519,23.950,16.413,26.222,18.647,12.580,534,F,2012
porto_alegre___rs,"03:1,51_a_2,00",0,111,10.344,10.573,19.757,15.773,10.646,544,F,2012
porto_alegre___rs,"04:2,01_a_3,00",0,11,6.414,10.891,20.931,21.589,15.587,729,F,2012
