;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;19.459;113.654;73.500;32.690;13.647;19.062;114.485;32.739;32.508;75.103;112.282;85.162;250.803;22.389;313.410;1.144.093;190.336;7.460;368.256;212.585;344.323;37.754;60.648;400.354;457.566;4.534.268;3.566;18.763;22.788;14.390;17.950;10.912;44.301;26.681;31.873;62.555;309.150;127.885;233.033;13.476;40.597;1.288.461;110.809;21.690;420.915;97.827;701.868;234.630;178.350;829.207;133.628;4.995.305;23.025;132.417;96.288;47.080;31.597;29.974;158.786;59.420;64.381;137.658;421.432;213.047;483.836;35.865;354.007;2.432.554;301.145;29.150;789.171;310.412;1.046.191;272.384;238.998;1.229.561;591.194;9.529.573
;03:1,51 a 2,00;23.168;79.191;112.341;66.154;28.424;40.869;98.612;35.258;39.844;105.422;54.691;30.132;256.358;26.968;393.007;669.928;152.533;6.584;347.663;265.168;175.755;39.475;42.560;274.898;256.893;3.621.896;2.128;11.364;26.172;25.262;26.105;15.446;25.607;17.976;20.411;59.129;82.103;21.562;129.788;5.364;25.342;506.243;58.296;15.386;151.630;57.917;191.892;171.439;74.073;473.228;38.485;2.232.348;25.296;90.555;138.513;91.416;54.529;56.315;124.219;53.234;60.255;164.551;136.794;51.694;386.146;32.332;418.349;1.176.171;210.829;21.970;499.293;323.085;367.647;210.914;116.633;748.126;295.378;5.854.244
;04:2,01 a 3,00;39.399;70.220;148.811;107.036;38.788;104.162;68.275;43.721;41.377;131.259;56.352;16.369;241.721;30.984;314.711;436.308;145.429;12.457;305.995;413.879;119.798;39.432;51.655;302.820;213.148;3.494.106;3.064;7.989;18.324;20.181;18.668;19.655;11.515;12.626;10.807;36.402;37.433;6.497;53.665;4.819;18.437;219.176;37.596;22.571;106.300;48.531;93.211;123.152;76.237;569.336;16.001;1.592.193;42.463;78.209;167.135;127.217;57.456;123.817;79.790;56.347;52.184;167.661;93.785;22.866;295.386;35.803;333.148;655.484;183.025;35.028;412.295;462.410;213.009;162.584;127.892;872.156;229.149;5.086.299
;05:3,01 a 4,00;28.035;25.791;79.479;67.099;18.205;70.125;20.337;22.625;18.311;65.223;22.265;4.888;100.112;17.039;121.499;138.928;57.205;27.586;93.946;173.699;38.344;19.159;29.551;152.166;67.029;1.478.646;2.436;2.849;6.882;7.314;4.632;7.391;2.955;4.634;3.508;12.437;8.157;1.725;15.030;2.679;7.683;64.447;14.695;34.345;38.160;18.261;30.428;48.779;41.028;320.101;4.132;704.688;30.471;28.640;86.361;74.413;22.837;77.516;23.292;27.259;21.819;77.660;30.422;6.613;115.142;19.718;129.182;203.375;71.900;61.931;132.106;191.960;68.772;67.938;70.579;472.267;71.161;2.183.334
;06:4,01 a 5,00;20.578;11.131;44.766;38.778;10.040;47.039;8.160;13.657;11.509;34.595;9.461;2.375;43.481;11.337;52.429;61.086;27.674;20.322;44.649;65.339;16.602;9.136;20.293;82.280;22.852;729.569;1.752;1.364;3.671;3.763;2.049;4.445;1.108;2.497;1.680;7.019;3.452;823;6.950;2.124;4.124;26.445;7.410;24.385;19.067;8.709;13.388;22.917;24.810;176.257;1.821;372.030;22.330;12.495;48.437;42.541;12.089;51.484;9.268;16.154;13.189;41.614;12.913;3.198;50.431;13.461;56.553;87.531;35.084;44.707;63.716;74.048;29.990;32.053;45.103;258.537;24.673;1.101.599
;07:5,01 a 7,00;19.940;9.838;46.349;37.725;9.869;48.820;6.017;14.562;11.720;34.709;7.958;2.132;33.714;16.089;42.922;47.531;25.523;27.476;44.976;43.026;16.018;8.817;26.934;83.969;15.340;681.974;2.119;1.488;3.547;4.072;1.993;5.090;927;2.561;1.707;8.393;2.865;567;6.735;2.680;4.279;18.051;7.056;28.462;19.009;8.644;11.452;19.242;31.084;154.147;1.843;348.013;22.059;11.326;49.896;41.797;11.862;53.910;6.944;17.123;13.427;43.102;10.823;2.699;40.449;18.769;47.201;65.582;32.579;55.938;63.985;51.670;27.470;28.059;58.018;238.116;17.183;1.029.987
;08:7,01 a 10,00;12.975;5.062;23.721;22.057;7.123;42.186;2.404;8.715;5.782;24.510;3.327;1.012;16.864;13.512;22.769;21.918;16.260;24.648;29.888;20.138;10.958;5.752;22.342;53.381;6.519;423.823;1.917;838;2.371;2.748;1.279;4.675;427;1.440;983;6.762;1.110;242;3.756;1.987;2.671;6.129;4.013;20.185;11.727;4.139;7.177;8.035;22.664;69.353;993;187.621;14.892;5.900;26.092;24.805;8.402;46.861;2.831;10.155;6.765;31.272;4.437;1.254;20.620;15.499;25.440;28.047;20.273;44.833;41.615;24.277;18.135;13.787;45.006;122.734;7.512;611.444
;09:10,01 a 15,00;12.127;2.714;12.123;14.136;5.600;27.201;1.239;5.087;2.996;20.195;1.531;501;9.183;9.030;11.999;11.013;10.204;19.759;20.641;10.208;8.074;4.289;20.176;30.499;3.027;273.552;1.733;489;1.360;1.732;903;3.834;169;866;545;4.863;448;103;1.889;1.256;1.552;2.327;2.397;12.050;7.214;1.868;8.019;3.940;18.902;27.990;404;106.853;13.860;3.203;13.483;15.868;6.503;31.035;1.408;5.953;3.541;25.058;1.979;604;11.072;10.286;13.551;13.340;12.601;31.809;27.855;12.076;16.093;8.229;39.078;58.489;3.431;380.405
;10:15,01 a 20,00;7.433;977;3.369;5.195;2.112;12.417;360;1.725;1.085;9.719;509;146;3.129;3.522;4.516;3.701;4.146;9.212;8.616;4.055;2.652;1.972;8.243;12.213;966;111.990;869;151;372;515;276;1.711;42;271;161;1.856;110;22;502;437;452;639;964;3.174;2.577;617;1.518;1.422;7.155;8.148;97;34.058;8.302;1.128;3.741;5.710;2.388;14.128;402;1.996;1.246;11.575;619;168;3.631;3.959;4.968;4.340;5.110;12.386;11.193;4.672;4.170;3.394;15.398;20.361;1.063;146.048
;11:Mais de 20,00;13.687;1.182;3.430;5.618;2.071;10.471;451;1.622;1.292;12.653;671;187;3.791;4.061;4.259;3.310;5.409;5.651;9.419;5.212;1.469;1.761;8.308;8.518;1.215;115.718;812;119;201;398;191;782;41;230;131;1.502;112;23;480;322;292;532;843;1.222;2.152;454;432;865;4.521;4.244;87;20.988;14.499;1.301;3.631;6.016;2.262;11.253;492;1.852;1.423;14.155;783;210;4.271;4.383;4.551;3.842;6.252;6.873;11.571;5.666;1.901;2.626;12.829;12.762;1.302;136.706
;{ñ class};3.073;7.335;11.805;6.879;1.746;7.738;7.274;3.251;3.755;8.746;5.404;2.247;24.282;3.253;27.708;32.430;9.282;1.164;20.570;35.999;21.656;2.051;6.826;10.825;20.494;285.793;111;915;1.317;1.126;1.152;1.260;2.444;1.210;1.748;3.801;12.399;3.679;15.346;779;1.316;21.819;2.959;1.633;11.211;4.530;24.471;10.803;8.682;17.949;5.468;158.128;3.184;8.250;13.122;8.005;2.898;8.998;9.718;4.461;5.503;12.547;17.803;5.926;39.628;4.032;29.024;54.249;12.241;2.797;31.781;40.529;46.127;12.854;15.508;28.774;25.962;443.921
Total;Total;228.703;391.304;697.343;511.770;197.929;510.817;382.332;279.728;227.037;656.428;367.444;157.614;1.203.334;342.563;2.591.904;4.157.145;1.052.955;393.984;3.227.258;2.102.880;1.749.047;400.841;660.473;3.595.658;1.215.689;27.302.180;30.594;57.367;115.112;116.502;112.612;90.026;103.089;129.157;108.005;278.205;644.270;176.441;634.462;80.714;240.666;3.540.775;475.280;445.405;2.034.480;514.543;2.287.220;1.303.998;1.047.256;5.341.785;248.568;20.156.532;259.297;448.671;812.455;628.272;310.541;600.843;485.421;408.885;335.042;934.633;1.011.714;334.055;1.837.796;423.277;2.832.570;7.697.920;1.528.235;839.389;5.261.738;2.617.423;4.036.267;1.704.839;1.707.729;8.937.443;1.464.257;47.458.712
;00:Até 0,50;326;584;1.681;1.274;619;974;766;694;450;1.194;958;695;3.888;636;6.979;10.954;2.424;330;6.244;6.289;17.762;1.386;12.374;15.010;2.006;96.497;257;369;683;560;412;471;477;460;294;599;1.653;842;2.972;501;3.384;13.478;2.158;636;10.690;4.973;19.010;3.726;16.279;40.818;2.037;127.739;583;953;2.364;1.834;1.031;1.445;1.243;1.154;744;1.793;2.611;1.537;6.860;1.137;10.363;24.432;4.582;966;16.934;11.262;36.772;5.112;28.653;55.828;4.043;224.236
;01:0,51 a 1,00;3.102;20.925;11.065;4.746;2.144;3.899;12.490;7.565;5.121;8.874;14.454;5.839;35.652;3.771;72.508;188.691;23.272;3.157;77.179;36.767;124.535;7.831;48.001;143.433;108.404;973.425;1.394;3.592;4.027;2.321;1.392;1.524;4.615;5.279;4.174;6.130;31.654;8.426;28.508;1.978;13.468;195.750;17.782;5.963;137.944;24.676;194.353;33.459;89.029;242.632;32.542;1.092.612;4.496;24.517;15.092;7.067;3.536;5.423;17.105;12.844;9.295;15.004;46.108;14.265;64.160;5.749;85.976;384.441;41.054;9.120;215.123;61.443;318.888;41.290;137.030;386.065;140.946;2.066.037
;02:1,01 a 1,50;20.669;126.524;97.212;44.293;22.659;24.916;128.704;49.082;44.224;93.639;147.454;88.929;316.041;39.877;625.773;1.749.396;310.782;16.954;850.127;370.255;717.337;79.135;110.358;524.953;475.803;7.075.096;3.983;20.810;29.053;21.331;28.675;12.663;47.770;39.411;43.646;78.168;404.376;131.106;309.286;20.266;77.768;1.930.412;188.300;43.873;927.664;162.503;1.282.741;396.669;308.009;1.079.164;139.442;7.727.089;24.652;147.334;126.265;65.624;51.334;37.579;176.474;88.493;87.870;171.807;551.830;220.035;625.327;60.143;703.541;3.679.808;499.082;60.827;1.777.791;532.758;2.000.078;475.804;418.367;1.604.117;615.245;14.802.185
;03:1,51 a 2,00;24.385;88.991;138.531;83.284;41.198;51.398;110.732;50.487;49.890;127.199;72.481;31.073;296.522;53.627;733.641;1.004.529;231.385;15.033;813.954;414.938;362.446;80.265;75.241;432.956;265.841;5.650.027;2.367;12.961;32.323;33.771;37.723;17.822;27.625;27.538;27.546;73.732;113.776;21.965;155.705;11.013;48.371;770.746;98.203;31.597;345.135;103.080;349.167;308.323;131.760;736.466;39.733;3.558.448;26.752;101.952;170.854;117.055;78.921;69.220;138.357;78.025;77.436;200.931;186.257;53.038;452.227;64.640;782.012;1.775.275;329.588;46.630;1.159.089;518.018;711.613;388.588;207.001;1.169.422;305.574;9.208.475
;04:2,01 a 3,00;41.935;79.263;178.238;129.835;51.386;123.123;76.800;62.775;52.225;152.435;69.664;17.051;276.260;60.372;592.047;665.703;216.970;29.134;727.457;618.890;247.874;84.931;93.654;565.429;218.792;5.432.243;3.659;9.264;22.551;27.096;24.707;23.116;12.829;22.071;15.527;44.848;51.302;6.691;66.801;9.355;38.811;362.313;70.341;51.615;255.394;89.433;197.119;242.269;142.361;1.017.084;17.110;2.823.667;45.594;88.527;200.789;156.931;76.093;146.239;89.629;84.846;67.752;197.283;120.966;23.742;343.061;69.727;630.858;1.028.016;287.311;80.749;982.851;708.323;444.993;327.200;236.015;1.582.513;235.902;8.255.910
;05:3,01 a 4,00;29.626;29.330;94.527;81.685;24.168;82.315;23.207;32.721;23.680;75.738;26.745;5.085;113.205;36.297;224.668;223.508;87.650;55.201;237.157;279.400;84.985;46.180;61.600;423.591;68.931;2.471.200;2.948;3.435;8.683;9.856;6.615;8.858;3.472;9.496;5.298;16.261;12.336;1.803;21.427;6.130;17.800;114.546;30.194;72.716;104.104;38.108;70.655;112.536;82.244;669.258;4.709;1.433.488;32.574;32.765;103.210;91.541;30.783;91.173;26.679;42.217;28.978;91.999;39.081;6.888;134.632;42.427;242.468;338.054;117.844;127.917;341.261;317.508;155.640;158.716;143.844;1.092.849;73.640;3.904.688
;06:4,01 a 5,00;21.886;12.986;53.577;47.440;13.366;54.232;9.380;20.174;14.976;40.990;11.454;2.466;50.101;24.534;98.197;102.376;44.132;40.706;116.203;108.395;41.618;23.910;44.292;333.375;23.750;1.354.516;2.189;1.681;4.718;5.317;3.171;5.226;1.435;5.735;2.781;9.785;5.434;858;10.107;5.134;10.276;50.696;17.055;52.009;59.519;21.087;36.524;61.038;54.387;445.011;2.187;873.360;24.075;14.667;58.295;52.757;16.537;59.458;10.815;25.909;17.757;50.775;16.888;3.324;60.208;29.668;108.473;153.072;61.187;92.715;175.722;129.482;78.142;84.948;98.679;778.386;25.937;2.227.876
;07:5,01 a 7,00;21.906;11.758;54.651;46.933;13.826;56.085;6.860;22.204;15.738;43.025;9.644;2.222;40.008;34.946;84.821;83.648;44.246;60.667;122.257;87.841;41.604;25.635;60.888;442.707;16.509;1.450.629;3.052;1.879;4.781;5.938;3.235;6.033;1.247;6.905;2.969;12.494;4.881;604;9.768;7.536;11.223;40.160;18.037;67.067;64.332;26.456;35.957;59.224;71.818;501.050;2.449;969.095;24.958;13.637;59.432;52.871;17.061;62.118;8.107;29.109;18.707;55.519;14.525;2.826;49.776;42.482;96.044;123.808;62.283;127.734;186.589;114.297;77.561;84.859;132.706;943.757;18.958;2.419.724
;08:7,01 a 10,00;15.641;6.269;29.008;28.794;10.396;47.270;2.824;13.843;7.944;32.237;4.271;1.052;21.077;33.438;49.867;40.616;30.103;55.563;92.326;53.428;31.012;18.434;53.347;288.095;7.568;974.423;3.132;1.182;3.431;4.336;2.254;5.467;604;4.579;1.816;11.321;2.153;257;5.736;7.456;8.665;16.568;11.932;52.082;47.353;18.951;24.863;33.896;57.550;279.116;1.519;606.219;18.773;7.451;32.439;33.130;12.650;52.737;3.428;18.422;9.760;43.558;6.424;1.309;26.813;40.894;58.532;57.184;42.035;107.645;139.679;72.379;55.875;52.330;110.897;567.211;9.087;1.580.642
;09:10,01 a 15,00;15.453;3.451;15.310;19.326;8.570;31.110;1.521;8.692;4.371;28.960;2.153;530;11.993;24.649;28.218;21.777;21.842;54.585;70.160;33.571;25.212;14.235;47.550;185.689;3.923;682.851;3.346;741;2.163;2.910;1.726;4.527;308;3.168;1.076;9.569;994;113;3.259;5.742;5.528;7.599;8.659;39.500;32.991;10.219;24.462;18.890;48.006;167.900;801;404.197;18.799;4.192;17.473;22.236;10.296;35.637;1.829;11.860;5.447;38.529;3.147;643;15.252;30.391;33.746;29.376;30.501;94.085;103.151;43.790;49.674;33.125;95.556;353.589;4.724;1.087.048
;10:15,01 a 20,00;10.269;1.275;4.561;7.427;3.449;14.044;475;3.186;1.671;16.276;792;161;4.439;9.879;10.952;8.060;10.387;28.708;29.820;15.141;8.522;6.598;19.983;93.779;1.382;311.236;1.959;240;648;863;521;1.905;72;1.202;369;5.042;297;27;1.015;2.181;1.682;2.286;3.739;13.868;12.179;3.640;6.047;7.314;18.173;62.050;264;147.583;12.228;1.515;5.209;8.290;3.970;15.949;547;4.388;2.040;21.318;1.089;188;5.454;12.060;12.634;10.346;14.126;42.576;41.999;18.781;14.569;13.912;38.156;155.829;1.646;458.819
;11:Mais de 20,00;20.247;1.696;5.138;8.531;3.716;12.270;644;3.566;2.128;25.351;1.027;197;6.188;13.040;12.319;8.656;16.021;30.405;39.344;18.631;8.437;7.701;19.682;130.237;1.724;396.896;2.172;211;466;750;392;955;74;1.165;322;5.374;260;24;1.107;2.061;1.272;2.124;4.081;10.144;12.248;2.856;3.225;6.236;11.923;77.490;179;147.111;22.419;1.907;5.604;9.281;4.108;13.225;718;4.731;2.450;30.725;1.287;221;7.295;15.101;13.591;10.780;20.102;40.549;51.592;21.487;11.662;13.937;31.605;207.727;1.903;544.007
;{ñ class};3.258;8.252;13.844;8.202;2.432;9.181;7.929;4.739;4.619;10.510;6.347;2.314;27.960;7.497;51.914;49.231;13.741;3.541;45.030;59.334;37.703;4.600;13.503;16.404;21.056;433.141;136;1.002;1.585;1.453;1.789;1.459;2.561;2.148;2.187;4.882;15.154;3.725;18.771;1.361;2.418;34.097;4.799;4.335;24.927;8.561;43.097;20.418;15.717;23.746;5.596;245.924;3.394;9.254;15.429;9.655;4.221;10.640;10.490;6.887;6.806;15.392;21.501;6.039;46.731;8.858;54.332;83.328;18.540;7.876;69.957;67.895;80.800;25.018;29.220;40.150;26.652;679.065

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2012
Vínculo Ativo 31/12;igual a;Sim
