;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;27.817;23.219;62.217;56.648;15.026;52.277;18.163;21.534;17.893;66.089;18.481;4.413;103.083;21.511;85.516;132.561;63.601;24.450;87.895;179.829;41.468;23.575;31.764;156.998;70.036;1.406.064;2.134;2.937;6.129;6.323;3.376;6.069;2.688;4.211;3.375;13.069;8.072;1.697;17.308;3.198;6.105;69.025;18.216;34.479;42.305;19.304;34.027;64.986;48.377;359.180;4.871;781.461;29.951;26.156;68.346;62.971;18.402;58.346;20.851;25.745;21.268;79.158;26.553;6.110;120.391;24.709;91.621;201.586;81.817;58.929;130.200;199.133;75.495;88.561;80.141;516.178;74.907;2.187.525
;06:4,01 a 5,00;15.285;10.001;33.742;30.283;8.046;33.139;7.081;12.991;10.733;33.893;7.969;2.286;44.722;13.152;32.890;52.280;30.112;20.958;41.156;60.654;17.096;10.482;22.739;85.767;24.056;661.513;1.339;1.373;3.051;3.478;1.593;3.765;1.110;2.323;1.582;8.022;3.496;717;7.795;2.280;2.981;28.684;8.872;26.215;20.215;8.641;13.648;28.918;29.816;199.183;2.034;411.131;16.624;11.374;36.793;33.761;9.639;36.904;8.191;15.314;12.315;41.915;11.465;3.003;52.517;15.432;35.871;80.964;38.984;47.173;61.371;69.295;30.744;39.400;52.555;284.950;26.090;1.072.644
;07:5,01 a 7,00;13.121;8.761;30.752;27.589;8.347;43.211;5.203;13.488;10.339;32.254;6.622;1.937;34.214;16.160;26.114;38.081;27.811;29.792;42.247;39.677;16.664;9.870;27.620;84.713;16.551;611.138;1.483;1.380;2.986;3.582;1.699;4.796;893;2.236;1.539;8.870;2.809;531;7.428;2.678;2.975;17.482;8.224;31.110;19.657;8.910;12.340;22.474;33.062;179.517;2.157;380.818;14.604;10.141;33.738;31.171;10.046;48.007;6.096;15.724;11.878;41.124;9.431;2.468;41.642;18.838;29.089;55.563;36.035;60.902;61.904;48.587;29.004;32.344;60.682;264.230;18.708;991.956
;08:7,01 a 10,00;9.034;4.577;15.488;16.451;5.525;29.363;2.072;7.987;4.923;22.756;2.623;954;16.473;12.380;12.554;15.264;16.882;24.219;27.443;17.771;10.724;6.085;23.886;50.094;6.773;362.301;1.515;818;1.860;2.274;1.023;3.968;392;1.359;866;7.631;1.046;239;3.946;2.036;1.780;5.481;4.468;18.448;10.885;4.079;8.714;8.702;25.636;74.062;1.054;192.282;10.549;5.395;17.348;18.725;6.548;33.331;2.464;9.346;5.789;30.387;3.669;1.193;20.419;14.416;14.334;20.745;21.350;42.667;38.328;21.850;19.438;14.787;49.522;124.156;7.827;554.583
;09:10,01 a 15,00;9.188;2.480;7.734;10.948;4.419;20.186;1.036;4.527;2.698;17.720;1.270;451;8.654;8.243;6.100;7.652;10.472;17.354;18.526;10.192;6.204;4.934;23.709;31.699;3.225;239.621;1.165;453;1.003;1.355;709;2.996;121;748;488;4.866;424;116;2.037;1.206;1.087;2.380;2.397;10.958;6.408;1.884;5.769;4.526;22.974;29.075;451;105.596;10.353;2.933;8.737;12.303;5.128;23.182;1.157;5.275;3.186;22.586;1.694;567;10.691;9.449;7.187;10.032;12.869;28.312;24.934;12.076;11.973;9.460;46.683;60.774;3.676;345.217
;10:15,01 a 20,00;6.805;806;2.368;3.465;1.541;7.708;289;1.325;1.027;8.165;455;155;2.888;3.326;1.948;2.326;3.891;8.124;6.847;4.171;2.109;2.023;10.270;10.990;963;93.985;765;114;245;324;187;988;39;240;148;1.609;110;36;531;351;337;647;774;3.059;2.289;688;1.199;1.538;8.853;7.274;123;32.468;7.570;920;2.613;3.789;1.728;8.696;328;1.565;1.175;9.774;565;191;3.419;3.677;2.285;2.973;4.665;11.183;9.136;4.859;3.308;3.561;19.123;18.264;1.086;126.453
;11:Mais de 20,00;10.616;882;2.240;3.600;1.304;5.371;338;1.329;1.050;10.421;516;164;3.310;3.270;1.432;2.063;4.708;5.836;7.716;5.428;967;1.568;7.889;6.206;1.128;89.352;657;74;170;259;111;482;21;204;122;1.496;109;28;448;229;156;535;710;1.521;2.098;458;280;877;4.564;3.292;95;18.996;11.273;956;2.410;3.859;1.415;5.853;359;1.533;1.172;11.917;625;192;3.758;3.499;1.588;2.598;5.418;7.357;9.814;5.886;1.247;2.445;12.453;9.498;1.223;108.348
;{ñ class};4.333;8.893;12.585;7.856;1.980;8.585;7.978;3.594;4.127;10.404;5.914;2.655;28.983;3.967;36.582;40.122;12.162;1.973;26.679;41.038;20.659;2.748;8.309;12.594;26.521;341.241;211;1.180;1.628;1.659;1.370;1.601;3.006;1.467;2.097;4.465;14.192;4.964;20.764;1.063;1.811;29.680;4.156;2.653;15.660;5.690;30.421;14.915;10.953;21.945;7.136;204.687;4.544;10.073;14.213;9.515;3.350;10.186;10.984;5.061;6.224;14.869;20.106;7.619;49.747;5.030;38.393;69.802;16.318;4.626;42.339;46.728;51.080;17.663;19.262;34.539;33.657;545.928
Total;Total;195.275;333.489;538.115;420.119;154.203;386.328;322.557;247.321;209.003;608.869;315.923;138.966;1.204.926;348.261;1.788.702;4.101.853;1.099.013;389.478;3.059.936;2.082.190;1.806.463;467.779;734.469;3.616.526;1.227.821;25.797.585;26.056;51.265;93.454;99.313;80.748;67.557;86.016;107.147;95.600;256.184;530.643;146.029;654.238;81.174;196.702;3.564.317;499.721;464.097;2.043.731;504.765;2.377.321;1.554.202;1.224.421;5.209.514;248.398;20.262.613;221.331;384.754;631.569;519.432;234.951;453.885;408.573;354.468;304.603;865.053;846.566;284.995;1.859.164;429.435;1.985.404;7.666.170;1.598.734;853.575;5.103.667;2.586.955;4.183.784;2.021.981;1.958.890;8.826.040;1.476.219;46.060.198
;00:Até 0,50;572;753;1.495;1.305;700;1.024;755;829;848;1.396;1.263;1.087;5.176;768;6.828;16.243;4.686;599;7.556;7.049;20.552;2.179;16.029;7.432;2.148;109.272;296;479;812;589;507;421;561;573;623;940;1.762;1.166;4.721;615;3.879;17.831;4.148;1.005;11.965;5.967;23.861;4.689;20.273;14.852;2.248;124.783;868;1.232;2.307;1.894;1.207;1.445;1.316;1.402;1.471;2.336;3.025;2.253;9.897;1.383;10.707;34.074;8.834;1.604;19.521;13.016;44.413;6.868;36.302;22.284;4.396;234.055
;01:0,51 a 1,00;2.550;14.439;8.253;4.842;1.740;3.320;8.981;5.920;4.065;7.428;11.907;5.162;29.151;3.377;40.224;161.763;20.545;3.487;75.068;34.834;108.121;9.788;54.371;180.501;90.071;889.908;1.236;2.980;3.410;2.648;1.378;1.387;3.467;4.027;3.290;5.351;24.302;5.888;24.354;2.123;12.803;169.152;18.095;6.663;137.497;25.711;169.033;37.072;96.899;223.935;26.969;1.009.670;3.786;17.419;11.663;7.490;3.118;4.707;12.448;9.947;7.355;12.779;36.209;11.050;53.505;5.500;53.027;330.915;38.640;10.150;212.565;60.545;277.154;46.860;151.270;404.436;117.040;1.899.578
;02:1,01 a 1,50;17.031;99.918;74.531;39.645;18.472;20.210;99.195;41.675;38.550;80.873;123.018;74.246;307.364;35.253;403.300;1.685.061;300.262;17.893;758.800;347.801;721.965;91.232;124.535;505.171;462.459;6.488.460;3.486;16.794;21.515;19.641;20.065;7.529;35.190;31.352;34.858;60.226;312.639;103.032;291.536;15.379;66.589;1.831.535;173.563;45.377;894.605;159.499;1.278.354;428.245;358.079;1.033.679;134.327;7.377.094;20.517;116.712;96.046;59.286;38.537;27.739;134.385;73.027;73.408;141.099;435.657;177.278;598.900;50.632;469.889;3.516.596;473.825;63.270;1.653.405;507.300;2.000.319;519.477;482.614;1.538.850;596.786;13.865.554
;03:1,51 a 2,00;23.287;77.047;112.511;71.713;32.619;43.508;95.488;47.929;47.811;119.696;65.369;29.739;305.214;50.791;514.565;1.076.793;255.625;16.746;707.485;431.738;416.903;94.956;83.673;436.795;279.991;5.437.992;2.629;11.206;25.970;26.986;27.237;13.720;24.710;24.995;26.143;68.992;104.385;21.355;177.178;10.588;37.820;871.245;114.434;37.911;351.507;99.587;427.350;382.332;162.849;706.734;44.433;3.802.296;25.916;88.253;138.481;98.699;59.856;57.228;120.198;72.924;73.954;188.688;169.754;51.094;482.392;61.379;552.385;1.948.038;370.059;54.657;1.058.992;531.325;844.253;477.288;246.522;1.143.529;324.424;9.240.288
;04:2,01 a 3,00;41.247;73.004;144.209;112.815;39.634;90.781;70.580;56.862;49.165;142.979;62.127;15.309;280.175;72.260;436.519;684.413;240.066;32.330;776.169;620.754;265.394;98.800;108.080;559.733;236.756;5.310.161;4.096;9.445;19.520;23.505;16.153;16.048;12.485;18.023;14.758;43.057;46.769;6.049;75.863;13.946;31.227;393.701;80.087;60.972;283.735;89.795;223.986;305.256;177.949;991.036;19.859;2.977.320;45.343;82.449;163.729;136.320;55.787;106.829;83.065;74.885;63.923;186.036;108.896;21.358;356.038;86.206;467.746;1.078.114;320.153;93.302;1.059.904;710.549;489.380;404.056;286.029;1.550.769;256.615;8.287.481
;05:3,01 a 4,00;29.116;26.048;72.419;66.545;18.308;59.776;20.469;28.795;23.001;74.883;21.826;4.560;113.909;43.882;151.167;208.557;93.750;48.567;237.001;286.000;88.209;55.213;66.041;418.604;72.014;2.328.660;2.484;3.597;7.461;7.984;4.691;7.005;3.165;7.702;5.099;16.747;11.525;1.763;23.164;7.423;14.086;118.482;34.357;69.876;109.428;37.312;75.331;144.449;96.245;673.940;5.557;1.488.873;31.600;29.645;79.880;74.529;22.999;66.781;23.634;36.497;28.100;91.630;33.351;6.323;137.073;51.305;165.253;327.039;128.107;118.443;346.429;323.312;163.540;199.662;162.286;1.092.544;77.571;3.817.533
;06:4,01 a 5,00;16.195;11.438;39.281;35.905;10.101;38.549;8.016;17.629;13.780;39.362;9.520;2.354;50.347;26.286;61.069;85.669;46.234;42.637;110.377;101.631;40.948;26.996;49.227;332.777;25.013;1.241.341;1.721;1.711;3.811;4.633;2.385;4.411;1.361;4.837;2.604;10.741;5.142;747;10.486;5.273;7.414;52.957;18.714;56.093;59.816;19.663;35.984;74.572;64.294;448.832;2.353;900.555;17.916;13.149;43.092;40.538;12.486;42.960;9.377;22.466;16.384;50.103;14.662;3.101;60.833;31.559;68.483;138.626;64.948;98.730;170.193;121.294;76.932;101.568;113.521;781.609;27.366;2.141.896
;07:5,01 a 7,00;14.465;10.304;35.952;33.239;10.863;48.208;5.884;18.656;13.300;39.238;7.898;1.996;39.478;34.361;50.683;66.318;45.184;62.995;117.235;79.880;41.567;28.242;61.691;437.282;17.607;1.322.526;2.118;1.751;3.989;4.849;2.641;5.473;1.142;5.366;2.650;12.968;4.417;574;10.080;7.421;8.075;38.151;19.339;70.278;63.800;25.899;36.346;69.952;75.658;497.130;2.656;972.723;16.583;12.055;39.941;38.088;13.504;53.681;7.026;24.022;15.950;52.206;12.315;2.570;49.558;41.782;58.758;104.469;64.523;133.273;181.035;105.779;77.913;98.194;137.349;934.412;20.263;2.295.249
;08:7,01 a 10,00;10.984;5.496;18.543;20.598;7.557;32.922;2.449;11.722;6.719;29.897;3.203;992;20.081;31.319;28.943;29.795;30.140;54.627;87.020;46.742;30.040;21.615;56.005;306.054;7.786;901.249;2.412;1.089;2.730;3.308;1.737;4.560;544;3.671;1.576;12.617;1.776;254;5.724;7.398;6.069;15.068;13.255;48.472;44.133;16.328;26.284;41.847;63.156;293.668;1.551;619.227;13.396;6.585;21.273;23.906;9.294;37.482;2.993;15.393;8.295;42.514;4.979;1.246;25.805;38.717;35.012;44.863;43.395;103.099;131.153;63.070;56.324;63.462;119.161;599.722;9.337;1.520.476
;09:10,01 a 15,00;11.336;3.051;9.858;14.398;6.675;22.719;1.216;7.234;3.741;25.354;1.657;473;11.003;22.951;15.208;16.325;21.616;50.405;63.490;30.998;20.884;17.875;55.766;206.984;4.061;645.278;2.099;640;1.574;2.103;1.299;3.464;183;2.495;845;9.339;812;125;3.366;5.562;3.478;7.107;9.376;36.901;29.028;9.156;19.429;22.931;56.129;170.723;797;398.961;13.435;3.691;11.432;16.501;7.974;26.183;1.399;9.729;4.586;34.693;2.469;598;14.369;28.513;18.686;23.432;30.992;87.306;92.518;40.154;40.313;40.806;111.895;377.707;4.858;1.044.239
;10:15,01 a 20,00;8.873;991;3.107;4.714;2.554;8.674;360;2.312;1.417;14.247;592;167;3.917;9.151;5.213;5.679;9.507;25.082;26.354;12.924;7.294;7.248;25.261;89.466;1.311;276.415;1.551;172;396;539;379;1.103;53;863;288;4.536;208;39;1.026;2.010;1.060;2.174;3.674;13.143;11.060;3.075;4.919;8.023;22.338;59.930;229;142.788;10.424;1.163;3.503;5.253;2.933;9.777;413;3.175;1.705;18.783;800;206;4.943;11.161;6.273;7.853;13.181;38.225;37.414;15.999;12.213;15.271;47.599;149.396;1.540;419.203
;11:Mais de 20,00;15.008;1.191;3.210;5.128;2.254;6.254;478;2.640;1.495;21.407;720;172;5.253;10.676;5.049;6.284;13.899;28.849;34.761;15.790;6.731;7.150;18.754;116.750;1.377;331.280;1.678;125;341;471;259;579;40;772;251;5.088;200;30;1.076;1.765;696;2.108;4.064;10.268;11.684;2.300;2.863;6.186;11.678;67.031;129;131.682;16.686;1.316;3.551;5.599;2.513;6.833;518;3.412;1.746;26.495;920;202;6.329;12.441;5.745;8.392;17.963;39.117;46.445;18.090;9.594;13.336;30.432;183.781;1.506;462.962
;{ñ class};4.611;9.809;14.746;9.272;2.726;10.383;8.686;5.118;5.111;12.109;6.823;2.709;33.858;7.186;69.934;58.953;17.499;5.261;58.620;66.049;37.855;6.485;15.036;18.977;27.227;515.043;250;1.276;1.925;2.057;2.017;1.857;3.115;2.471;2.615;5.582;16.706;5.007;25.664;1.671;3.506;44.806;6.615;7.138;35.473;10.473;53.581;28.648;18.874;28.024;7.290;316.641;4.861;11.085;16.671;11.329;4.743;12.240;11.801;7.589;7.726;17.691;23.529;7.716;59.522;8.857;73.440;103.759;24.114;12.399;94.093;76.522;91.436;35.133;33.910;47.001;34.517;831.684

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2016
Vínculo Ativo 31/12;igual a;Sim
